"","id","id_author_oa","display_name","orcid.x","alternative_names","longest_name","last_name","first_name","ethnicity","gender","nobel_prize_likelihood","orcid.y","aps_works_count","aps_cited_by_count","aps_h_index","aps_i10_index","aps_e_index","aps_years_of_activity","aps_career_age","aps_citations_per_paper_age","career_age","citations_per_paper_age","cited_by_count","e_index","h_index","i10_index","max_year","min_year","two_year_mean_citedness","works_count","rr1_rank_publications","rr1_rank_publications_percentile","rr2_rank_citations","rr2_rank_citations_percentile","rr3_rank_h_index","rr3_rank_h_index_percentile","rr4_rank_i10_index","rr4_rank_i10_index_percentile","rr5_rank_e_index","rr5_rank_e_index_percentile","rr6_rank_citation_publication_age","rr6_rank_citation_publication_age_percentile","rr7_rank_mean_citedness_2yr","rr7_rank_mean_citedness_2yr_percentile"
"49",5104057233,5104057233,"Marvin L. Cohen","","['Marvin L. Cohen']","Marvin L. Cohen","Cohen","Marvin","White","Male",NA,"",478,15502,30,314,176.91181434765,"[1962.0, 2020.0]",59,0.549677327849089,32,1.20738636363636,850,29.9535575336812,4,4,2001,1970,0,22,283892,40.9804744995967,197285,58.9856386119265,305007,36.5907711242131,285522,40.6416056148287,44625,90.7228925681688,393272,18.2409170665181,215401,55.2194124055117
"50",5057252770,5057252770,"G. Mourou","","['Gerard Albert Mourou', 'Gerard A. Mourou', 'Gérard Mourou', 'Gerard Mourou', 'Gérard A. Mourou', 'G. A. Mourou', 'G. Mourou']","Gerard Albert Mourou","Mourou","Gerard","Asian","Male",NA,"",33,1194,18,23,110.249725740518,"[1982.0, 2020.0]",39,0.927738927738928,39,1.22213935648839,34413,101.851447141511,85,270,2020,1982,2.66666666666667,722,5922,98.7690535787049,5599,98.8362036705945,4556,99.0530381778417,7982,98.340789834765,4306,99.1050119331742,392339,18.434883121419,100086,79.192826790184
"51",5113992616,5113992616,"Frederick Seitz","","['Frederick. Seitz', 'Frederick J. Seitz']","Frederick J. Seitz","Seitz","Frederick","White","Male",NA,"",38,1239,18,21,96.6402414661644,"[1933.0, 1962.0]",30,1.08684210526316,28,1.06841967556253,8167,73.2555909701875,0,0,1962,1935,0,273,37726,92.1571603203246,34675,92.7914480304026,419232,12.8439623127905,402209,16.3829592608916,9994,97.922505051849,403322,16.1515721021513,215401,55.2194124055117
"52",5107277196,5107277196,"Theodor W. Hänsch","","['Theodor Hänsch', 'Theodor W. Hansch', 'Theodor W. Hänsch']","Theodor W. Hansch","Hansch","Theodor","White","Male",NA,"",130,4109,20,100,139.089706663811,"[1971.0, 2016.0]",46,0.687123745819398,18,2.03968253968254,771,56.348902562832,7,7,2015,1998,0,21,288262,40.0719732563845,206127,57.1474308333264,251097,47.798391724115,245763,48.9073037678894,17004,96.4651609523255,344573,28.3651967102692,215401,55.2194124055117
"53",5114007540,5114007540,"R.W. Kraemer","","['R W. Kraemer', 'R.W Kraemer', 'Robert Walter Kraemer', 'Robert Kraemer', 'Robert W. Kraemer', 'R. Kraemer', 'R. W. Kraemer']","Robert Walter Kraemer","Kraemer","Robert","White","Male",NA,"",43,371,9,10,28.7051983183912,"[1964.0, 1982.0]",19,0.454100367197062,27,0.97904839145715,7243,38.565976779584,0,0,1990,1964,0,274,37546,92.1945814241641,39528,91.782533491888,419232,12.8439623127905,402209,16.3829592608916,31780,93.393304117153,412119,14.322719599511,215401,55.2194124055117
"54",5038511960,5038511960,"F. Reif","","['Ф.Г. Рейф', 'Frederick Reif', 'F. Reif']","Frederick Reif","Reif","Frederick","White","Male",NA,"",20,716,16,18,93.8871010787259,"[1953.0, 1970.0]",18,1.98888888888889,18,6.01161616161616,11903,94.0359559378604,44,59,1970,1953,0,110,114498,76.1966437427756,22215,95.3818199961747,27998,94.1795630878232,72080,85.0151347575528,5342,98.8896326910763,229034,52.3851795797194,215401,55.2194124055117
"55",5048931134,5048931134,"Niall Holmes","0000-0002-1374-2594","['N. C. Holmes', 'N. Holmes', 'Niall Holmes']","N. C. Holmes","Holmes","N.","Black or African American","Unknown",NA,"0000-0002-1374-2594",14,332,12,9,58.4548938263877,"[1979.0, 2015.0]",37,0.640926640926641,19,1.45704779189353,4817,65.3255840284445,33,48,2002,1984,1.9,174,70364,85.3718826141552,59946,87.5377329463714,52266,89.134366710186,87474,81.8147987991984,12787,97.3418542572742,377336,21.5539321264334,132419,72.4709570655202
"56",5110005238,5110005238,"Theodor W. Hänsch","","['Theodor W. Hänsch']","Theodor W. Hänsch","Hänsch","Theodor","White","Male",0.857142857142857,"",129,4109,20,100,139.089706663811,"[1971.0, 2016.0]",46,0.692450286484665,1,37.5,75,0,0,0,2001,2001,0,2,429658,10.6764488204036,386166,19.7182190880893,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,40450,91.5908542822216,215401,55.2194124055117
"57",5076118690,5076118690,"James R. Chelikowsky","0000-0003-2181-3070","['J. Chelikowsky', 'James Chelikowsky', 'James R. Chelikowsky', 'J. R. Chelikowsky']","James R. Chelikowsky","Chelikowsky","James","White","Male",NA,"0000-0003-2181-3070",223,4439,15,117,98.0238622910464,"[1973.0, 2020.0]",48,0.414704783258595,48,0.778061868686869,24649,97.5958230251128,79,293,2020,1973,2.11764705882353,660,7179,98.507729536893,8823,98.1659501218265,5686,98.8181168037388,6798,98.5869375400198,4851,98.9917091465494,428699,10.8758201458591,119736,75.107689621049
"58",5020236296,5020236296,"Molly Wells","","['M. Wells', 'Molly Wells']","Molly Wells","Wells","Molly","Asian","Female",NA,"",1,2,1,0,0,"[1964.0, 1964.0]",1,2,1,16.5,66,0,3,2,1964,1964,0,4,402225,16.3796329405503,393349,18.2249091498757,326142,32.196909848403,324745,32.487339193201,236550,50.8226405994029,109740,77.1858082542639,215401,55.2194124055117
"59",5002564694,5002564694,"Meng Cheng","0000-0002-2308-9824","['Meng Cheng', 'Cheng Meng', 'M.Q. Cheng', 'M. Cheng']","Meng Cheng","Cheng","Meng","Asian","Unisex",NA,"0000-0002-2308-9824",1,11,1,1,0,"[2016.0, 2016.0]",1,11,1,39.144,4893,0,33,59,2016,2016,6.375,125,101421,78.9152869367084,59041,87.7258779406751,52266,89.134366710186,72080,85.0151347575528,236550,50.8226405994029,38003,92.0995733994162,31919,93.3644067091881
"60",5044094994,5044094994,"Chen Xu","","['Chen Xu', 'Xu Chen', 'C Xu']","Chen Xu","Xu","Chen","Asian","Unisex",NA,"",11,35,4,0,8.19695228157403,"[2008.0, 2017.0]",10,0.318181818181818,2,12.962962962963,700,3.46573590279973,10,10,2017,2016,3.66666666666667,27,264191,45.0762143148196,214956,55.3119256900036,208001,56.7578355633539,217580,54.7664091540336,183817,61.7855687591994,138368,71.2341895836279,71256,85.1864402551288
"61",5058479219,5058479219,"N. E. Hussey","0000-0002-8590-8979","['N. Hussey', 'N. E Hussey', 'N. E. Hussey', 'Nigel Hussey', 'Nigel E. Hussey']","Nigel E. Hussey","Hussey","Nigel","Black or African American","Male",NA,"0000-0002-8590-8979",61,1133,14,29,69.8963363429846,"[1994.0, 2020.0]",27,0.687917425622344,27,1.18262571514604,7855,69.8024182418481,47,107,2020,1994,3.71428571428571,246,44198,90.8116637422767,36164,92.4818923436422,23819,95.0483563819614,35885,92.5398950545932,11150,97.6821784071915,395056,17.8700323484653,70565,85.3300957148678
"62",5109562332,5109562332,"N. F. Mott","","['N.F Mott', 'N. Mott', 'Nevbj Mott', 'Н. Мотт', 'N. F. Mott', 'Ν F Mott']","Nevbj Mott","Mott","Nevbj","Black or African American","Unknown",NA,"",12,735,9,8,127.279167234568,"[1934.0, 1996.0]",63,0.972222222222222,63,2.95397737639117,64763,134.122116111534,0,0,1996,1934,0,348,25264,94.7479480761395,1906,99.6039599843663,419232,12.8439623127905,402209,16.3829592608916,2010,99.582338902148,308792,35.803888468479,215401,55.2194124055117
"63",5020600927,5020600927,"Joel E. Moore","0000-0002-4294-5761","['Joel E. Moore', 'Joel Ellis Moore', 'Joel Moore', 'J. E. Moore', 'J. E Moore']","Joel Ellis Moore","Moore","Joel","Black or African American","Male",NA,"0000-0002-4294-5761",129,5319,31,87,170.803711276957,"[1997.0, 2020.0]",24,1.71802325581395,24,2.45556239737274,23927,172.332757708888,69,173,2020,1997,4.19736842105263,406,19096,96.0302445677031,9200,98.0875736987851,8419,98.2499397104438,17406,96.3815871537508,955,99.8016681496512,326932,32.0326727815522,60045,87.5171513392597
"64",5009598499,5009598499,"Douglas M. Eardley","","['Douglas Eardley', 'D. Eardley', 'D. M. Eardley', 'Douglas M. Eardley']","Douglas M. Eardley","Eardley","Douglas","White","Male",NA,"",21,628,14,13,73.9894883004477,"[1973.0, 2015.0]",43,0.695459579180509,43,1.42838266384778,5405,76.4106089639193,31,44,2015,1973,0,88,138432,71.2208843022627,53509,88.8759531986728,59083,87.7171463497792,94190,80.4185758359459,9068,98.1150158416006,379049,21.1978079548951,215401,55.2194124055117
"65",5009833030,5009833030,"J. M. Tranquada","0000-0003-4984-8857","['J. M. Tranquada', 'J. M Tranquada', 'John Martin Tranquada', 'John Tranquada', 'J. Tranquada', 'John M. Tranquada', 'John Tranquada']","John Martin Tranquada","Tranquada","John","White","Male",NA,"0000-0003-4984-8857",167,5574,23,101,147.805754122531,"[1983.0, 2020.0]",38,0.878348566025843,38,1.08807263342244,23609,145.698173588645,68,222,2020,1983,2.42857142857143,571,9770,97.969073536627,9363,98.0536868103083,8800,98.1707317073171,11432,97.6235520111764,1540,99.6800495621731,401898,16.4476146125253,109005,77.3386110949415
"66",5105695751,5105695751,"Mikhail D. Lukin","","['Mikhail D. Lukin']","Mikhail D. Lukin","Lukin","Mikhail","White","Male",NA,"",186,11753,50,144,292.631445575702,"[1995.0, 2020.0]",26,2.43031430934657,1,318.833333333333,1913,0,4,4,2013,2013,0,6,381556,20.6766151364207,125792,73.8486773718743,305007,36.5907711242131,285522,40.6416056148287,236550,50.8226405994029,1061,99.7796312773902,215401,55.2194124055117
"67",5055137946,5055137946,"Oskar Vafek","0000-0001-7561-9287","['Oskar Vafek', 'O. Vafek']","Oskar Vafek","Vafek","Oskar","White","Male",NA,"0000-0001-7561-9287",47,1536,21,30,113.269404859531,"[1999.0, 2020.0]",22,1.48549323017408,22,1.46619318181818,5161,113.689622535817,32,62,2020,1999,7.23529411764706,160,77678,83.8513384281473,55960,88.3664025013929,55543,88.4530947252875,68521,85.7550331384664,3219,99.33099382136,376823,21.6605822723757,25739,94.6491979410077
"68",5010112021,5010112021,"Shou-cheng Zhang","","['Shou‐cheng Zhang']","Shou‐cheng Zhang","Zhang","Shou‐cheng","Asian","Unknown",NA,"",172,15224,44,137,344.384685728749,"[1987.0, 2019.0]",33,2.68217054263566,1,152.5,305,0,1,1,2003,2003,0,2,429658,10.6764488204036,287119,40.3095972657647,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,4196,99.1278803855205,215401,55.2194124055117
"69",5005292636,5005292636,"Nathan Seiberg","0000-0003-3897-046X","['N. Seiberg', 'Nathan Seiberg']","Nathan Seiberg","Seiberg","Nathan","White","Male",NA,"0000-0003-3897-046X",16,627,13,13,89.7310896902585,"[1983.0, 2011.0]",29,1.35129310344828,29,5.90701149425287,51391,90.2024209007288,134,332,2011,1983,15.4615384615385,300,32513,93.2409170665181,2975,99.3817202065645,896,99.8139339559096,5363,98.8852668956284,5971,98.7588667226597,232529,51.658586480171,7004,98.5441111656258
"70",5066038956,5066038956,"Patrick A. Lee","","['Patrick A. Lee']","Patrick A. Lee","Lee","Patrick","Asian","Male",NA,"",268,21244,51,208,369.681276787598,"[1969.0, 2020.0]",52,1.5243972445465,7,6.64285714285714,279,26.7622403777825,6,6,1990,1984,7,6,381556,20.6766151364207,294458,38.7838557042236,267730,44.3404738343326,257343,46.4998794208876,51149,89.3665854490117,218351,54.6061220925881,26711,94.4471239802749
"71",5077807260,5077807260,"Ahmed H. Zewail","","['Ahmed Zewail', 'Ahmed Hassan Zewail', 'A.H Zewail', 'Ahmed H. Zewail', 'A. H. Zewail', 'A. Zewail']","Ahmed Hassan Zewail","Zewail","Ahmed","Unknown","Male",0.857142857142857,"",8,48,4,1,11.1917670069857,"[1975.0, 2014.0]",40,0.15,40,1.51911573472042,46728,11.1917670069857,113,524,2014,1975,2,769,5109,98.9380722310462,3498,99.2729911104089,1696,99.6476179388456,2270,99.5282861966022,109911,77.1502582056165,373112,22.4320806965315,121801,74.6783864020024
"72",5111546697,5111546697,"Xiao-Liang Qi","","['Xiao‐Liang Qi']","Xiao‐Liang Qi","Qi","Xiao‐Liang","Asian","Unknown",NA,"",92,10688,50,80,363.189266327314,"[2005.0, 2020.0]",16,7.26086956521739,8,169.763888888889,24446,478.25227707608,0,0,2015,2008,4,18,302341,37.145019251079,8941,98.1414185093096,419232,12.8439623127905,402209,16.3829592608916,18,99.9964657846374,3471,99.2786042759848,62377,87.0323401495181
"73",5046083937,5046083937,"S. M. Girvin","0000-0002-6470-5494","['Steven M. Girvin', 'S M. Girvin', 'Steven Girvin', 'S.M Girvin', 'S. Girvin', 'S. M. Girvin']","Steven M. Girvin","Girvin","Steven","White","Male",NA,"0000-0002-6470-5494",178,11715,45,138,303.172303927198,"[1975.0, 2020.0]",46,1.43075232046898,46,1.92110923336918,50018,304.239239854869,99,245,2020,1975,3.91176470588235,566,9943,97.9331076979368,3116,99.352407008557,2783,99.4216360506599,9597,98.005039375317,149,99.9692315368432,351841,26.8542156952425,67054,86.0600151347575
"74",5102777470,5102777470,"Michael Fischer","0000-0003-1706-8573","['Michael Fischer', 'M. Fischer']","Michael Fischer","Fischer","Michael","Asian","Male",NA,"0000-0003-1706-8573",4,30,4,1,9.59890669375251,"[2016.0, 2018.0]",3,2.5,3,3.68421052631579,420,9.59890669375251,12,13,2018,2016,3,38,229588,52.2700057379026,260106,45.9254654769528,184071,61.7327634237815,195888,59.2760679567246,120551,74.938255178665,284659,40.8210190182365,86713,81.9730069104305
"75",5042016235,5042016235,"David A. Muller","0000-0003-4129-0473","['David. A. Muller', 'D. A. Müller', 'David. Muller', 'David Müller', 'D. A. Muller', 'David Műller', 'A. Muller', 'David A. Muller', 'David Anthony Muller', 'D. Müller', 'Da Muller', 'D.A Muller', 'D. Műller', 'D. Muller']","David Anthony Muller","Muller","David","Asian","Male",NA,"0000-0003-4129-0473",44,391,6,12,32.1396011227057,"[1991.0, 2020.0]",30,0.296212121212121,30,1.8793157564344,59875,31.6153395096509,117,379,2020,1991,6.55905511811024,1062,2546,99.4709071707151,2236,99.5353546273274,1467,99.6952258987302,4155,99.1364040813951,41781,91.3141460088314,353809,26.445078293265,30559,93.647143938197
"76",5005117548,5005117548,"Dmitrii L. Maslov","0000-0001-7555-0443","['Dmitrii L. Maslov', 'D. Maslov', 'Dmitrii Maslov', 'D. L. Maslov', 'D. L Maslov']","Dmitrii L. Maslov","Maslov","Dmitrii","White","Male",NA,"0000-0001-7555-0443",81,1540,12,45,71.5179402782874,"[1990.0, 2019.0]",30,0.633744855967078,30,0.627967479674797,3862,70.2753732936539,34,77,2019,1990,1.92307692307692,205,57012,88.1476969389537,73320,84.7573449311036,49260,89.7592991443041,54248,88.7223187779099,10987,97.7160652956683,442344,8.0390925798109,131848,72.5896651226996
"77",5103153752,5103153752,"M. R. Beasley","0009-0006-6279-8144","['Malcolm R. Beasley', 'M. Beasley', 'Malcolm Roy Beasley', 'Malcolm Beasley', 'M. R Beasley', 'M. R. Beasley']","Malcolm Roy Beasley","Beasley","Malcolm","Black or African American","Male",NA,"0009-0006-6279-8144",131,4069,26,92,135.240192669226,"[1964.0, 2018.0]",55,0.564746703678001,55,0.868655513001411,21547,136.003396846775,78,226,2018,1964,9.66666666666667,451,15655,96.7456113360997,10507,97.8158549059067,5902,98.7732114791315,11098,97.6929889483007,1935,99.5979310287477,421062,12.4635144237566,15570,96.7632824129128
"78",5110862535,5110862535,"D. C. Tsui","","['Daniel Tsui', 'D C. Tsui', 'D. C Tsui', 'D. C. Tsui', 'D. Tsui', 'Daniel C. Tsui', 'Daniel Chee Tsui']","Daniel Chee Tsui","Tsui","Daniel","Asian","Male",NA,"",218,8500,23,160,180.803156529669,"[1968.0, 2016.0]",49,0.795731136491294,47,0.816236314810989,19757,162.481222617411,0,0,2016,1970,0,515,12036,97.4979834182931,11838,97.5391466325164,419232,12.8439623127905,402209,16.3829592608916,1110,99.769444421345,425437,11.5539737054377,215401,55.2194124055117
"79",5111474378,5111474378,"H. L. Störmer","","['Horst L. Störmer', 'H. Störmer', 'H. L. Störmer', 'Horst L. Stormer', 'H.L Stormer', 'H. Stormer', 'Horst Stormer', 'H. L. Stormer']","Horst L. Störmer","Störmer","Horst","White","Male",0.714285714285714,"",81,7028,50,68,319.883617343966,"[1979.0, 2010.0]",32,2.71141975308642,32,5.51968344155844,54402,312.533660241231,0,0,2010,1979,0,308,31118,93.5309306212735,2709,99.4370202822383,419232,12.8439623127905,402209,16.3829592608916,130,99.9731815422484,239722,50.1631975917441,215401,55.2194124055117
"80",5105177225,5105177225,"Marvin L. Cohen","","['Marvin L. Cohen']","Marvin L. Cohen","Cohen","Marvin","White","Male",NA,"",1,46,1,1,0,"[1987.0, 1987.0]",1,46,1,92,184,0,2,2,1987,1987,0,2,429658,10.6764488204036,327036,32.0110516993339,349268,27.3891295851247,324745,32.487339193201,236550,50.8226405994029,9854,97.9516103548352,215401,55.2194124055117
"81",5049913020,5049913020,"Claudio Castelnovo","0000-0003-1752-6343","['Claudio Castelnovo', 'C. Castelnovo']","Claudio Castelnovo","Castelnovo","Claudio","Hispanic or Latino","Male",NA,"0000-0003-1752-6343",43,552,10,16,47.731510297303,"[2004.0, 2020.0]",17,0.755129958960328,17,1.37620471917581,4141,49.438553626121,26,51,2020,2004,1.72727272727273,177,68902,85.6758251353397,68879,85.6806067208302,79345,83.5047774275902,82799,82.7867080239162,21519,95.5265149310204,382162,20.5506307534947,138731,71.1587236908851
"82",5113527785,5113527785,"P. G. de Gennes","","['P. G. De Gennes', 'P.‐G. Gennes', 'P.G De Gennes', 'P. ‐G. De Gennes', 'P. ‐G de Gennes', 'PIERRE G. DE GENNES', 'P. G. Gennes', 'P.‐G. De Gennes†', 'P.‐G De Gennes', 'Pierre G. de Gennes', 'Pierre Gilles De Gennes']","Pierre Gilles De Gennes","Gennes","Pierre","White","Male",NA,"",13,2155,11,10,266.562910144881,"[1959.0, 2002.0]",44,3.76748251748252,44,4.92084639498433,94185,266.908589664037,0,0,2002,1959,0,435,16787,96.5102741719541,832,99.8272392372747,419232,12.8439623127905,402209,16.3829592608916,236,99.9511446699874,253677,47.2620225690835,215401,55.2194124055117
"83",5103295452,5103295452,"G. D. Gu","","['G. D. Gu']","G. D. Gu","Gu","G.","Asian","Unknown",NA,"",103,1831,18,45,76.9409912161068,"[1993.0, 2020.0]",28,0.634882108183079,1,178,178,0,1,1,2000,2000,0,1,450627,6.31709811813427,329582,31.4817509750276,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,3193,99.3363990919146,215401,55.2194124055117
"84",5050888395,5050888395,"William D. Phillips","","['William D. Phillips', 'W. D. Phillips', 'W. Phillips', 'William D. Jr. Phillips', 'William Phillips', 'William David Phillips']","William D. Jr. Phillips","Phillips","William","White","Male",0.857142857142857,"",66,4016,44,48,232.494932317232,"[1972.0, 2019.0]",48,1.26767676767677,7,1.49383611312545,2060,96.3916718873903,20,26,2000,1994,0.142857142857143,197,60061,87.5138250189184,119629,75.1299343883313,113709,76.360672914605,137477,71.4194240476329,5020,98.9565748879446,375282,21.9809485002453,214129,55.4838548726435
"85",5108081543,5108081543,"Jeremy Levy","","['J. Levy', 'Jeremy Levy']","Jeremy Levy","Levy","Jeremy","Black or African American","Male",NA,"",25,507,10,14,50.9564005970725,"[1991.0, 2018.0]",28,0.724285714285714,1,15,60,0,0,2,2000,2000,0,4,402225,16.3796329405503,398407,17.1733761319884,419232,12.8439623127905,324745,32.487339193201,236550,50.8226405994029,120062,75.0399158440954,215401,55.2194124055117
"86",5105987107,5105987107,"Michael E. Fisher","","['Michael E. Fisher']","Michael E. Fisher","Fisher","Michael","Unknown","Male",NA,"",176,9224,38,131,234.09350417167,"[1958.0, 2019.0]",62,0.845307917888563,2,62.75,251,9.07664984358797,2,2,2000,1999,0,2,429658,10.6764488204036,303005,37.0069769569158,349268,27.3891295851247,324745,32.487339193201,124374,74.1434725121203,18575,96.138557873816,215401,55.2194124055117
"87",5108809725,5108809725,"Steven G. Louie","","['Steven G. Louie', 'S.G. Louie']","Steven G. Louie","Louie","Steven","Asian","Male",NA,"",358,14230,29,255,203.683515204124,"[1974.0, 2020.0]",47,0.845714964935219,1,69,414,23.8692813110555,4,0,2001,2001,0,6,381556,20.6766151364207,261361,45.6645572251836,305007,36.5907711242131,402209,16.3829592608916,58099,87.921715050768,15947,96.6849059898714,215401,55.2194124055117
"88",5064341086,5064341086,"Juan Maldacena","0000-0002-9127-1687","['J. Maldacena', 'J. M. Maldacena', 'Juan M. Maldacena', 'Juan Maldacena', 'Juan Martin Maldacena']","Juan Martin Maldacena","Maldacena","Juan","Hispanic or Latino","Male",NA,"0000-0002-9127-1687",19,1016,16,15,126.167240509518,"[1996.0, 2017.0]",22,2.43062200956938,22,11.7931034482759,60192,101.074209353899,98,161,2017,1996,13.9,232,48095,90.0014968441536,2214,99.5399283177966,2877,99.4020939186548,19612,95.9229707366968,4401,99.0852619061479,149387,68.9433943435923,8386,98.2568002461477
"89",5084599053,5084599053,"A. Damascelli","0000-0001-9895-2226","['Andrea Damascelli', 'A. Damascelli']","Andrea Damascelli","Damascelli","Andrea","White","Female",NA,"0000-0001-9895-2226",65,3171,30,48,153.744713361292,"[1996.0, 2020.0]",25,1.95138461538462,25,1.9056338028169,13530,156.313993691207,50,113,2020,1996,4.30555555555556,284,35515,92.6168162124854,19047,96.0404314237483,20297,95.7805626470857,33305,93.0762642096247,1251,99.7401312233375,352523,26.7124312906954,58114,87.918596625448
"90",5113623882,5113623882,"Ivan Haller","","['Ivan. Haller']","Ivan. Haller","Haller","Ivan.","White","Unknown",NA,"",1,11,1,1,0,"[1970.0, 1970.0]",1,11,1,59.1086956521739,2719,0,0,0,1970,1970,0,46,209402,56.4665746384706,97761,79.6761827147763,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,20320,95.7757810615951,215401,55.2194124055117
"91",5018269401,5018269401,"Robert C. Hilborn","0000-0002-2287-3625","['Robert Hilborn', 'R. Hilborn', 'Robert C. Hilborn', 'R. C. Hilborn', 'Robert Clarence Hilborn']","Robert Clarence Hilborn","Hilborn","Robert","White","Male",NA,"0000-0002-2287-3625",11,79,6,2,15.4706183607186,"[1973.0, 2005.0]",33,0.21763085399449,33,1.76013986013986,7551,15.4706183607186,25,48,2005,1973,0.4,130,97399,79.7514407124978,37790,92.1438550389595,84192,82.4971102592035,87474,81.8147987991984,87162,81.8796620458533,359667,25.2272292583137,205112,57.3584442799764
"92",5079104389,5079104389,"Michael J. Lawler","0000-0002-2319-2274","['Michael Lawler', 'Michael John Lawler', 'M.J Lawler', 'M. J. Lawler', 'Michael J. Lawler', 'M. Lawler']","Michael John Lawler","Lawler","Michael","Asian","Male",NA,"0000-0002-2319-2274",32,480,12,11,46.2855607481475,"[2004.0, 2019.0]",16,0.9375,16,1.23143564356436,3980,46.3564504339999,32,53,2019,2004,1,202,58107,87.9200518905973,71356,85.1656507529958,55543,88.4530947252875,80036,83.3611219678511,23875,95.0367142607669,391716,18.5644017197076,167772,65.1212443764397
"93",5083751736,5083751736,"Zohar Nussinov","0000-0001-7947-7829","['Z. Nussinov', 'Zohar Nussinov']","Zohar Nussinov","Nussinov","Zohar","White","Male",NA,"0000-0001-7947-7829",67,944,11,29,54.8321002241759,"[1998.0, 2020.0]",23,0.612589227774173,23,0.885511789559766,6497,55.0400536458259,42,99,2020,1998,1.11764705882353,319,29348,93.8989048090276,44287,90.7931610853783,31263,93.5007858431806,39801,91.7257781510648,17759,96.3082002112213,419704,12.7458358627228,165853,65.520194922372
"94",5110087617,5110087617,"D. H. McIntyre","","['D. H. McIntyre']","D. H. McIntyre","McIntyre","D.","White","Unknown",NA,"",6,75,6,3,21.3431188179273,"[1986.0, 1990.0]",5,2.5,1,31,31,0,0,0,1986,1986,0,1,450627,6.31709811813427,428274,10.9641755299244,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,52252,89.1372772404847,215401,55.2194124055117
"95",5053968981,5053968981,"Cynthia E. Heiner","","['C. E. Heiner', 'Cynthia E. Heiner', 'Cynthia Heiner', 'Cynthia Ellen Heiner']","Cynthia Ellen Heiner","Heiner","Cynthia","White","Female",NA,"",2,7,2,0,1.43540711400943,"[2008.0, 2010.0]",3,1.16666666666667,3,6.50877192982456,371,1.43540711400943,8,8,2010,2008,0,19,297419,38.1682785460654,270685,43.7261440463024,235569,51.0265856153277,235402,51.0613040838898,219261,54.4169376231778,220397,54.1807688789469,215401,55.2194124055117
"96",5101840070,5101840070,"R. Roy","0000-0001-8287-0998","['Rahul Roy', 'R. Roy']","Rahul Roy","Roy","Rahul","Asian","Male",NA,"0000-0001-8287-0998",44,516,12,20,42.8998918033168,"[1972.0, 2018.0]",47,0.249516441005803,47,0.35627868168544,2562,30.3621520904693,25,56,2018,1972,1,153,81774,82.9998004207795,102401,78.711549815805,84192,82.4971102592035,75941,84.2124520801976,43867,90.880476994337,466660,2.98391724114991,167772,65.1212443764397
"97",5111519784,5111519784,"Xiao-Gang Wen","","['Xiao‐Gang Wen']","Xiao‐Gang Wen","Wen","Xiao‐Gang","Asian","Unknown",NA,"",165,10634,43,135,276.363718164144,"[1988.0, 2020.0]",33,1.95298438934803,4,18.8333333333333,226,21.6077879331563,0,0,2012,2009,0,3,414835,13.7580767215787,311247,35.2935061911137,419232,12.8439623127905,402209,16.3829592608916,64423,86.6069869358769,95906,80.0618279793435,215401,55.2194124055117
"98",5103501363,5103501363,"Andreas W. W. Ludwig","","['Andreas Ludwig', 'Andreas W. W. Ludwig']","Andreas W. W. Ludwig","Ludwig","Andreas","White","Male",NA,"",69,4332,32,56,208.759456002618,"[1988.0, 2020.0]",33,1.90250329380764,33,2.93834900731452,14060,216.152349708867,47,78,2020,1988,9,145,86789,81.9572068888094,18179,96.2208843022627,23819,95.0483563819614,53435,88.8913374302512,490,99.8983393345696,309254,35.7078409686245,17278,96.4081977164811
"99",5047177383,5047177383,"Kenjiro K. Gomes","","['K. Gomes', 'Kenjiro Gomes', 'K. K. Gomes', 'Kenjiro K. Gomes']","Kenjiro K. Gomes","Gomes","Kenjiro","Asian","Male",NA,"",2,75,2,1,11.6318567599304,"[2008.0, 2010.0]",3,12.5,3,11.0980392156863,1698,12.7868387881736,10,10,2010,2008,0,51,198249,58.7852278113644,135858,71.7560060871662,208001,56.7578355633539,217580,54.7664091540336,100505,79.1057187762467,156177,67.5317871487614,215401,55.2194124055117
"100",5111663653,5111663653,"David J Singh","","['David J Singh']","David J Singh","Singh","David","Asian","Male",NA,"",273,9163,24,123,142.942901413088,"[1988.0, 2020.0]",33,1.01709401709402,4,5.875,47,5.11258344937832,0,0,2008,2005,0,2,429658,10.6764488204036,410447,14.6703200751748,419232,12.8439623127905,402209,16.3829592608916,162139,66.2923170315917,233018,51.5569258147406,215401,55.2194124055117
"101",5026199152,5026199152,"B. L. Altshuler","","['B. L. Altshuler']","B. L. Altshuler","Altshuler","B.","White","Unknown",NA,"",115,4412,24,86,159.5376228096,"[1980.0, 2020.0]",41,0.935737009544008,13,0.923076923076923,24,0,1,1,2007,1995,0,2,429658,10.6764488204036,437796,8.98459913681987,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,416517,13.4083972957016,215401,55.2194124055117
