"","run_id","date","time","model","5000901651","5001536933","5032512426","5037710835","5043632498","5046315734","5061242206","5066175077","5071105677","5091196459","5103436661","5109805546","5110436352","5111557554","NA"
"212","l3_8_top5_1209_00","2024-12-09","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"213","l3_8_top5_1209_00","2024-12-09","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"214","l3_8_top5_1209_00","2024-12-09","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"215","l3_8_top5_1209_00","2024-12-09","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"216","l3_8_top5_1209_08","2024-12-09","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"217","l3_8_top5_1209_08","2024-12-09","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"218","l3_8_top5_1209_08","2024-12-09","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"219","l3_8_top5_1209_08","2024-12-09","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"220","l3_8_top5_1209_08","2024-12-09","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"221","l3_8_top5_1209_16","2024-12-09","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"222","l3_8_top5_1209_16","2024-12-09","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"223","l3_8_top5_1209_16","2024-12-09","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"224","l3_8_top5_1209_16","2024-12-09","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"225","l3_8_top5_1209_16","2024-12-09","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"226","l3_8_top5_1210_00","2024-12-10","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"227","l3_8_top5_1210_00","2024-12-10","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"228","l3_8_top5_1210_00","2024-12-10","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"229","l3_8_top5_1210_00","2024-12-10","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"230","l3_8_top5_1210_00","2024-12-10","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"231","l3_8_top5_1210_08","2024-12-10","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"232","l3_8_top5_1210_08","2024-12-10","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"233","l3_8_top5_1210_08","2024-12-10","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"234","l3_8_top5_1210_08","2024-12-10","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"235","l3_8_top5_1210_08","2024-12-10","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"236","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"237","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"238","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"239","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"240","l3_8_top5_1210_16","2024-12-10","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"241","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"242","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"243","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"244","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"245","l3_8_top5_1211_00","2024-12-11","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"246","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"247","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"248","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"249","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"250","l3_8_top5_1211_08","2024-12-11","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"251","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"252","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"253","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"254","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"255","l3_8_top5_1211_16","2024-12-11","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"256","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"257","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"258","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"259","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"260","l3_8_top5_1212_00","2024-12-12","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"261","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"262","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"263","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"264","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"265","l3_8_top5_1212_08","2024-12-12","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"266","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"267","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"268","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"269","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"270","l3_8_top5_1212_16","2024-12-12","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"271","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"272","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"273","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"274","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"275","l3_8_top5_1213_00","2024-12-13","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"276","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"277","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"278","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"279","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"280","l3_8_top5_1213_08","2024-12-13","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"281","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"282","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"283","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"284","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"285","l3_8_top5_1213_16","2024-12-13","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"286","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"287","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"288","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"289","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"290","l3_8_top5_1214_00","2024-12-14","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"291","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"292","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"293","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"294","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"295","l3_8_top5_1214_08","2024-12-14","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"296","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"297","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"298","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"299","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"300","l3_8_top5_1214_16","2024-12-14","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"301","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"302","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"303","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"304","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"305","l3_8_top5_1215_00","2024-12-15","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"306","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"307","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"308","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"309","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"310","l3_8_top5_1215_08","2024-12-15","08:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"311","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"312","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"313","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"314","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"315","l3_8_top5_1215_16","2024-12-15","16:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"316","g2_top5_1209_00","2024-12-09","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"317","g2_top5_1209_00","2024-12-09","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"318","g2_top5_1209_00","2024-12-09","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"319","g2_top5_1209_00","2024-12-09","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"320","g2_top5_1209_00","2024-12-09","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"321","g2_top5_1209_08","2024-12-09","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"322","g2_top5_1209_08","2024-12-09","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"323","g2_top5_1209_08","2024-12-09","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"324","g2_top5_1209_08","2024-12-09","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"325","g2_top5_1209_08","2024-12-09","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"326","g2_top5_1209_16","2024-12-09","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"327","g2_top5_1209_16","2024-12-09","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"328","g2_top5_1209_16","2024-12-09","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"329","g2_top5_1209_16","2024-12-09","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"330","g2_top5_1209_16","2024-12-09","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"331","g2_top5_1210_00","2024-12-10","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"332","g2_top5_1210_00","2024-12-10","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"333","g2_top5_1210_00","2024-12-10","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"334","g2_top5_1210_00","2024-12-10","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"335","g2_top5_1210_00","2024-12-10","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"336","g2_top5_1210_08","2024-12-10","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"337","g2_top5_1210_08","2024-12-10","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"338","g2_top5_1210_08","2024-12-10","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"339","g2_top5_1210_08","2024-12-10","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"340","g2_top5_1210_08","2024-12-10","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"341","g2_top5_1210_16","2024-12-10","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"342","g2_top5_1210_16","2024-12-10","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"343","g2_top5_1210_16","2024-12-10","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"344","g2_top5_1210_16","2024-12-10","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"345","g2_top5_1210_16","2024-12-10","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"346","g2_top5_1211_00","2024-12-11","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"347","g2_top5_1211_00","2024-12-11","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"348","g2_top5_1211_00","2024-12-11","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"349","g2_top5_1211_00","2024-12-11","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"350","g2_top5_1211_00","2024-12-11","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"351","g2_top5_1211_08","2024-12-11","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"352","g2_top5_1211_08","2024-12-11","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"353","g2_top5_1211_08","2024-12-11","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"354","g2_top5_1211_08","2024-12-11","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"355","g2_top5_1211_08","2024-12-11","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"356","g2_top5_1211_16","2024-12-11","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"357","g2_top5_1211_16","2024-12-11","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"358","g2_top5_1211_16","2024-12-11","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"359","g2_top5_1211_16","2024-12-11","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"360","g2_top5_1211_16","2024-12-11","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"361","g2_top5_1212_00","2024-12-12","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"362","g2_top5_1212_00","2024-12-12","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"363","g2_top5_1212_00","2024-12-12","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"364","g2_top5_1212_00","2024-12-12","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"365","g2_top5_1212_00","2024-12-12","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"366","g2_top5_1212_08","2024-12-12","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"367","g2_top5_1212_08","2024-12-12","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"368","g2_top5_1212_08","2024-12-12","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"369","g2_top5_1212_08","2024-12-12","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"370","g2_top5_1212_08","2024-12-12","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"371","g2_top5_1212_16","2024-12-12","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"372","g2_top5_1212_16","2024-12-12","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"373","g2_top5_1212_16","2024-12-12","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"374","g2_top5_1212_16","2024-12-12","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"375","g2_top5_1212_16","2024-12-12","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"376","g2_top5_1213_00","2024-12-13","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"377","g2_top5_1213_00","2024-12-13","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"378","g2_top5_1213_00","2024-12-13","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"379","g2_top5_1213_00","2024-12-13","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"380","g2_top5_1213_00","2024-12-13","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"381","g2_top5_1213_08","2024-12-13","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"382","g2_top5_1213_08","2024-12-13","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"383","g2_top5_1213_08","2024-12-13","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"384","g2_top5_1213_08","2024-12-13","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"385","g2_top5_1213_08","2024-12-13","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"386","g2_top5_1213_16","2024-12-13","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"387","g2_top5_1213_16","2024-12-13","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"388","g2_top5_1213_16","2024-12-13","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"389","g2_top5_1213_16","2024-12-13","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"390","g2_top5_1213_16","2024-12-13","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"391","g2_top5_1214_00","2024-12-14","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"392","g2_top5_1214_00","2024-12-14","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"393","g2_top5_1214_00","2024-12-14","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"394","g2_top5_1214_00","2024-12-14","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"395","g2_top5_1214_00","2024-12-14","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"396","g2_top5_1214_08","2024-12-14","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"397","g2_top5_1214_08","2024-12-14","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"398","g2_top5_1214_08","2024-12-14","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"399","g2_top5_1214_08","2024-12-14","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"400","g2_top5_1214_08","2024-12-14","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"401","g2_top5_1214_16","2024-12-14","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"402","g2_top5_1214_16","2024-12-14","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"403","g2_top5_1214_16","2024-12-14","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"404","g2_top5_1214_16","2024-12-14","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"405","g2_top5_1214_16","2024-12-14","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"406","g2_top5_1215_00","2024-12-15","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"407","g2_top5_1215_00","2024-12-15","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"408","g2_top5_1215_00","2024-12-15","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"409","g2_top5_1215_00","2024-12-15","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"410","g2_top5_1215_00","2024-12-15","00:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"411","g2_top5_1215_08","2024-12-15","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"412","g2_top5_1215_08","2024-12-15","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"413","g2_top5_1215_08","2024-12-15","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"414","g2_top5_1215_08","2024-12-15","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"415","g2_top5_1215_08","2024-12-15","08:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"416","g2_top5_1215_16","2024-12-15","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"417","g2_top5_1215_16","2024-12-15","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"418","g2_top5_1215_16","2024-12-15","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"419","g2_top5_1215_16","2024-12-15","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"420","g2_top5_1215_16","2024-12-15","16:00","gemma2-9b",0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
"421","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"422","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"423","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"424","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"425","l31_8_top5_1209_00","2024-12-09","00:00","llama-3.1-8b",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"426","l31_8_top5_1209_08","2024-12-09","08:00","llama-3.1-8b",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"427","l31_8_top5_1209_08","2024-12-09","08:00","llama-3.1-8b",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"428","l31_8_top5_1209_08","2024-12-09","08:00","llama-3.1-8b",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
"429","l31_8_top5_1209_08","2024-12-09","08:00","llama-3.1-8b",0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
